dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
58;2020-04-02;15;7;2;4;20;7;4;2;6;0;1;1;6;6;1;3;9;1;1;1
58;2020-04-03;21;7;2;5;27;7;5;2;7;0;1;0;7;6;1;3;14;1;1;2
58;2020-04-04;27;8;5;5;36;8;5;6;9;1;0;4;11;7;0;3;16;1;5;2
58;2020-04-05;34;11;6;5;44;11;5;7;8;3;0;1;17;10;0;3;17;1;6;2
58;2020-04-06;36;10;6;6;48;11;6;7;4;0;1;0;17;9;0;3;19;1;6;3
58;2020-04-07;34;9;8;7;49;11;7;9;1;0;1;2;16;8;0;4;18;1;8;3
58;2020-04-08;36;9;11;7;54;12;7;12;5;1;0;3;15;7;2;4;21;2;9;3
58;2020-04-09;37;8;11;7;55;12;7;12;1;0;0;0;16;6;2;4;21;2;9;3
58;2020-04-10;48;10;13;7;68;14;7;14;13;2;0;2;22;7;2;4;26;3;11;3
58;2020-04-11;53;10;15;7;75;14;7;16;7;0;0;2;23;7;3;4;30;3;12;3
59;2020-03-19;138;35;36;5;73;13;3;24;73;13;3;24;83;27;23;3;55;8;13;2
59;2020-03-20;112;39;35;5;92;22;4;28;19;9;1;4;65;28;24;1;47;11;11;4
59;2020-03-21;79;43;17;5;121;37;5;35;29;15;1;7;53;33;9;1;26;10;8;4
59;2020-03-22;96;43;20;11;153;44;12;37;32;7;7;2;58;33;12;6;38;10;8;5
59;2020-03-23;145;68;30;15;211;70;14;48;58;26;2;11;90;51;19;8;55;17;11;7
59;2020-03-24;183;76;32;19;262;85;18;50;51;15;4;2;110;57;21;12;73;19;11;7
59;2020-03-25;239;93;36;20;325;105;19;55;63;20;1;5;145;70;22;12;94;23;14;8
59;2020-03-26;283;106;50;27;391;122;26;69;66;17;7;14;170;80;27;16;113;26;23;11
59;2020-03-27;331;129;77;35;475;156;34;96;84;34;8;27;193;95;43;20;137;33;34;15
59;2020-03-28;389;143;93;40;554;173;39;112;79;17;5;16;218;105;54;23;171;38;39;17
59;2020-03-29;446;157;111;43;635;198;42;131;81;25;3;19;256;113;61;25;190;44;50;18
59;2020-03-30;512;180;135;55;741;226;54;157;106;28;12;26;299;130;71;32;212;50;63;23
59;2020-03-31;573;210;179;66;869;263;65;201;128;37;11;44;347;151;92;37;224;59;86;29
59;2020-04-01;613;221;215;81;966;284;80;237;97;21;15;36;370;156;110;47;236;64;104;34
59;2020-04-02;703;239;257;101;1124;322;101;280;158;38;21;43;413;166;131;63;284;72;125;38
59;2020-04-03;729;248;301;123;1223;344;123;326;99;22;22;46;424;176;162;71;298;70;138;52
59;2020-04-04;773;258;339;134;1317;363;136;366;94;19;13;40;449;182;178;76;318;74;161;57
59;2020-04-05;828;266;353;146;1397;383;148;380;80;20;12;14;477;188;182;86;344;76;171;59
59;2020-04-06;872;264;391;165;1510;400;167;419;113;17;19;39;494;192;205;94;367;70;186;70
59;2020-04-07;891;279;454;182;1611;419;184;482;101;19;17;63;495;202;244;105;382;75;210;76
59;2020-04-08;895;273;526;197;1702;427;199;555;91;8;15;73;494;203;283;110;388;68;242;85
59;2020-04-09;912;268;576;213;1792;441;215;606;90;14;16;51;488;197;313;119;412;69;261;92
59;2020-04-10;937;270;634;228;1896;457;230;665;104;16;15;59;493;196;344;125;435;73;288;101
59;2020-04-11;935;267;680;248;1967;466;250;716;71;9;20;51;490;192;371;134;433;72;307;111
60;2020-03-19;109;21;23;14;43;3;11;8;43;3;11;8;59;15;15;9;50;6;8;5
60;2020-03-20;123;28;30;18;54;9;12;12;11;6;1;4;67;20;18;12;56;8;12;6
60;2020-03-21;138;28;43;18;83;9;12;26;29;0;0;14;74;19;24;12;64;9;19;6
60;2020-03-22;147;28;47;19;96;10;13;30;13;1;1;4;81;19;25;13;66;9;22;6
60;2020-03-23;174;31;54;29;140;13;23;37;44;3;10;7;93;20;29;20;80;11;25;9
60;2020-03-24;189;35;71;38;180;17;32;54;40;4;9;17;99;23;42;25;90;12;29;13
60;2020-03-25;210;43;78;44;213;26;38;61;33;9;6;7;114;29;45;28;96;14;33;16
60;2020-03-26;224;45;109;58;274;33;52;92;61;7;14;31;121;30;63;35;103;15;46;23
60;2020-03-27;232;52;120;66;305;43;61;104;31;10;9;12;123;34;69;40;109;18;51;26
60;2020-03-28;245;49;127;77;342;43;72;111;37;0;11;7;123;32;74;49;122;17;53;28
60;2020-03-29;259;49;129;82;364;45;77;114;22;2;5;3;130;32;77;52;129;17;52;30
60;2020-03-30;276;52;139;90;399;48;85;124;35;3;8;10;137;33;81;57;139;19;58;33
60;2020-03-31;278;56;150;99;439;53;100;135;40;5;15;11;147;37;85;64;130;18;65;35
60;2020-04-01;293;60;183;119;508;63;120;168;69;10;20;33;159;43;101;75;133;16;82;44
60;2020-04-02;354;73;215;126;606;74;127;200;98;11;7;32;191;54;121;80;162;18;94;46
60;2020-04-03;356;72;243;141;653;79;142;229;47;5;15;29;194;54;133;88;160;17;110;53
60;2020-04-04;344;71;270;149;677;80;150;258;24;1;8;29;186;53;147;93;156;17;123;55
60;2020-04-05;358;73;276;151;701;82;152;264;24;2;2;6;194;55;150;94;160;17;126;56
60;2020-04-06;377;72;284;161;739;82;162;274;38;0;10;10;202;54;155;98;170;17;128;62
60;2020-04-07;408;71;314;178;820;91;179;306;81;9;17;32;217;53;173;106;185;17;140;71
60;2020-04-08;424;70;360;188;895;98;189;354;75;7;10;48;217;53;200;112;199;16;159;75
60;2020-04-09;424;70;383;189;924;101;191;377;29;3;2;23;211;52;211;113;206;17;170;75
60;2020-04-10;434;70;409;196;971;107;200;404;47;6;9;27;212;52;226;118;216;17;181;76
60;2020-04-11;444;71;427;204;1008;109;209;424;37;2;9;20;218;53;237;121;219;17;187;82
61;2020-03-19;2;0;3;0;2;1;0;2;2;1;0;2;1;0;1;0;1;0;2;0
61;2020-03-20;3;1;4;0;2;1;0;2;0;0;0;0;2;1;1;0;1;0;3;0
61;2020-03-21;4;1;3;0;2;1;0;2;0;0;0;0;2;1;1;0;2;0;2;0
61;2020-03-22;4;1;3;0;2;1;0;2;0;0;0;0;2;1;1;0;2;0;2;0
61;2020-03-23;6;2;7;0;8;2;0;6;6;1;0;4;4;2;3;0;2;0;4;0
61;2020-03-24;8;2;10;0;13;2;0;9;5;0;0;3;6;2;5;0;2;0;5;0
61;2020-03-25;11;4;20;1;27;4;1;19;14;2;1;10;8;3;7;1;3;1;13;0
61;2020-03-26;14;5;24;1;34;5;1;23;7;1;0;4;9;3;8;1;5;2;16;0
61;2020-03-27;15;5;25;1;36;6;1;24;2;1;0;1;10;4;9;1;5;1;16;0
61;2020-03-28;19;5;28;1;42;6;1;27;6;0;0;3;12;4;11;1;7;1;17;0
61;2020-03-29;25;5;28;1;48;6;1;27;6;0;0;0;16;4;11;1;9;1;17;0
61;2020-03-30;28;6;29;1;52;7;1;28;4;1;0;1;17;5;12;1;11;1;17;0
61;2020-03-31;37;6;35;3;69;9;3;34;17;2;2;6;21;5;14;2;16;1;21;1
61;2020-04-01;49;6;42;5;89;9;5;41;20;0;2;7;27;5;18;2;22;1;24;3
61;2020-04-02;58;8;42;7;101;11;7;41;12;2;2;0;33;7;18;3;25;1;24;4
61;2020-04-03;59;9;45;8;108;12;8;44;7;1;1;3;34;8;20;4;25;1;25;4
61;2020-04-04;63;13;50;8;119;15;8;49;11;3;0;5;39;11;21;4;24;2;29;4
61;2020-04-05;67;14;51;9;125;17;9;50;6;2;1;1;43;12;21;4;24;2;30;5
61;2020-04-06;65;15;58;9;132;17;9;58;7;0;0;8;42;13;22;4;23;2;36;5
61;2020-04-07;68;15;67;11;147;17;11;67;15;0;2;9;44;13;25;6;24;2;42;5
61;2020-04-08;68;14;78;12;160;17;12;78;13;0;1;11;43;13;31;7;25;1;47;5
61;2020-04-09;72;14;79;14;166;17;14;79;6;0;2;1;44;13;31;9;28;1;48;5
61;2020-04-10;75;13;89;14;181;17;14;89;15;0;0;10;48;12;31;9;27;1;58;5
61;2020-04-11;67;13;98;16;187;18;16;98;6;1;2;9;45;12;34;10;22;1;64;6
62;2020-03-19;30;11;25;0;30;6;0;13;30;6;0;13;18;8;15;0;12;3;10;0
62;2020-03-20;50;20;35;1;56;15;1;19;26;9;1;6;30;14;21;0;20;6;14;1
62;2020-03-21;44;18;27;1;68;18;1;25;12;3;0;6;31;16;17;0;13;2;10;1
62;2020-03-22;49;20;30;1;74;20;1;29;6;2;0;4;35;18;18;0;14;2;12;1
62;2020-03-23;65;28;33;3;95;28;3;29;21;8;2;0;44;23;19;1;21;5;14;2
62;2020-03-24;85;34;34;6;127;38;6;30;32;10;3;1;49;26;19;4;36;8;15;2
62;2020-03-25;103;40;42;8;156;47;8;39;29;9;2;9;63;32;24;5;40;8;18;3
62;2020-03-26;119;43;52;9;185;52;9;49;29;5;1;10;73;33;28;6;46;10;24;3
62;2020-03-27;121;44;61;9;201;55;9;58;16;3;0;9;74;33;34;6;47;11;27;3
62;2020-03-28;149;54;69;12;240;67;12;67;39;12;3;9;92;42;36;8;57;12;33;4
62;2020-03-29;168;58;74;13;267;71;13;72;27;4;1;5;105;45;37;8;63;13;37;5
62;2020-03-30;191;75;83;17;308;90;17;81;41;19;4;9;121;58;44;9;69;17;39;8
62;2020-03-31;215;84;94;19;344;99;19;92;36;9;2;11;130;65;52;11;85;19;42;8
62;2020-04-01;275;93;104;23;419;110;23;102;75;11;4;10;162;70;54;13;112;23;50;10
62;2020-04-02;290;99;128;27;465;120;27;126;46;10;4;24;170;75;71;16;119;24;57;11
62;2020-04-03;343;116;157;34;555;139;34;156;90;19;7;30;206;90;85;19;137;26;71;15
62;2020-04-04;363;122;178;42;603;149;42;177;48;10;8;21;209;93;101;24;154;29;76;18
62;2020-04-05;363;122;188;46;616;152;46;187;13;3;4;10;209;93;104;26;153;29;83;20
62;2020-04-06;391;123;201;55;666;158;55;200;50;6;9;13;218;94;113;31;171;29;87;24
62;2020-04-07;431;123;222;64;738;169;64;223;72;11;9;23;244;95;120;36;184;28;101;28
62;2020-04-08;434;119;258;74;791;176;75;259;53;7;11;36;244;94;139;44;188;25;117;30
62;2020-04-09;457;126;285;81;842;183;82;287;51;7;7;28;256;98;153;48;199;28;130;33
62;2020-04-10;446;104;334;92;892;188;94;338;50;5;12;51;246;79;177;54;198;25;154;38
62;2020-04-11;434;98;352;96;919;191;98;370;27;3;4;32;237;74;184;56;195;24;165;40
63;2020-03-19;9;1;4;0;3;4;0;2;3;4;0;2;7;1;2;0;2;0;2;0
63;2020-03-20;4;1;9;0;3;4;0;6;0;0;0;4;4;1;5;0;0;0;4;0
63;2020-03-21;4;1;10;0;6;5;0;8;3;1;0;2;3;1;6;0;1;0;4;0
63;2020-03-22;4;2;11;0;8;7;0;8;2;2;0;0;2;2;7;0;2;0;4;0
63;2020-03-23;7;3;11;0;10;7;0;8;2;0;0;0;4;2;7;0;3;1;4;0
63;2020-03-24;15;4;11;0;24;12;0;8;14;5;0;0;8;3;7;0;7;1;4;0
63;2020-03-25;17;4;12;0;28;14;0;9;4;2;0;1;8;3;8;0;9;1;4;0
63;2020-03-26;21;4;13;0;36;17;0;10;8;3;0;1;11;3;8;0;10;1;5;0
63;2020-03-27;27;5;14;0;47;21;0;11;11;4;0;1;16;4;8;0;11;1;6;0
63;2020-03-28;35;8;14;0;59;26;0;11;12;5;0;0;21;7;8;0;14;1;6;0
63;2020-03-29;51;21;14;0;72;36;0;12;13;10;0;1;32;16;8;0;19;5;6;0
63;2020-03-30;61;31;16;1;88;48;1;16;16;12;1;4;41;26;8;0;20;5;8;1
63;2020-03-31;59;31;18;1;90;52;1;19;2;4;0;3;39;26;10;0;20;5;8;1
63;2020-04-01;77;31;23;2;114;53;2;24;24;1;1;5;48;26;12;1;29;5;11;1
63;2020-04-02;74;33;29;3;120;58;3;30;6;5;1;6;49;27;14;1;25;6;15;2
63;2020-04-03;71;31;35;4;126;61;4;36;6;3;1;6;47;26;18;1;24;5;17;3
63;2020-04-04;69;33;46;4;131;63;4;47;5;2;0;11;47;26;23;1;22;7;23;3
63;2020-04-05;80;41;46;6;144;73;7;48;13;10;3;1;51;30;24;3;29;11;22;3
63;2020-04-06;84;39;48;7;151;73;8;50;7;0;1;2;54;28;25;3;30;11;23;4
63;2020-04-07;77;39;59;11;158;75;12;61;7;2;4;11;52;29;30;5;25;10;29;6
63;2020-04-08;74;37;66;14;165;75;15;68;7;0;3;7;50;28;33;7;24;9;33;7
63;2020-04-09;73;36;70;15;170;76;16;72;5;1;1;4;52;27;34;7;21;9;36;8
63;2020-04-10;73;34;77;15;177;76;16;79;7;0;0;7;49;25;38;7;24;9;39;8
63;2020-04-11;72;27;79;18;181;76;19;81;4;0;3;2;48;19;39;9;24;8;40;9
64;2020-03-19;9;0;1;0;6;0;0;1;6;0;0;1;5;0;0;0;4;0;1;0
64;2020-03-20;8;0;2;1;7;0;1;2;1;0;1;1;5;0;0;1;3;0;2;0
64;2020-03-21;10;1;2;1;12;2;1;2;5;2;0;0;6;1;0;1;4;0;2;0
64;2020-03-22;15;1;2;1;15;2;1;2;3;0;0;0;8;1;0;1;7;0;2;0
64;2020-03-23;19;1;5;1;22;2;1;5;7;0;0;3;9;1;2;1;10;0;3;0
64;2020-03-24;23;5;7;1;29;7;1;7;7;5;0;2;9;4;4;1;14;1;3;0
64;2020-03-25;32;7;8;3;42;10;3;8;13;3;2;1;17;6;5;2;15;1;3;1
64;2020-03-26;39;9;18;4;61;12;4;18;19;2;1;10;25;8;10;2;14;1;8;2
64;2020-03-27;48;11;21;5;78;16;5;21;17;4;1;3;27;9;13;2;21;2;8;3
64;2020-03-28;48;10;28;6;89;18;6;28;11;2;1;7;30;7;16;2;18;3;12;4
64;2020-03-29;52;13;32;6;98;22;6;32;9;4;0;4;32;10;17;2;20;3;15;4
64;2020-03-30;55;15;34;9;106;24;9;34;8;2;3;2;35;11;18;4;20;4;16;5
64;2020-03-31;72;26;37;10;123;32;10;37;17;8;1;3;46;17;19;5;26;9;18;5
64;2020-04-01;73;27;46;10;131;33;10;46;8;1;0;9;45;17;23;5;28;10;23;5
64;2020-04-02;74;29;62;12;150;38;12;62;19;5;2;16;45;18;31;7;29;11;31;5
64;2020-04-03;77;30;54;13;155;39;13;63;5;1;1;1;45;18;27;8;32;12;27;5
64;2020-04-04;80;29;65;13;169;40;13;74;14;1;0;11;44;18;34;8;36;11;31;5
64;2020-04-05;77;29;68;14;170;40;14;77;1;0;1;3;42;18;35;9;35;11;33;5
64;2020-04-06;85;27;69;15;180;40;15;78;10;0;1;1;44;16;35;10;41;11;34;5
64;2020-04-07;81;28;74;15;181;41;15;83;1;1;0;5;43;17;37;10;38;11;37;5
64;2020-04-08;88;28;79;14;194;43;16;88;13;2;1;5;43;18;41;11;45;10;38;3
64;2020-04-09;96;28;79;14;204;44;16;89;10;1;0;1;49;18;41;11;47;10;38;3
64;2020-04-10;97;28;86;16;214;45;18;98;10;1;2;9;48;18;47;12;49;10;39;4
64;2020-04-11;92;27;95;16;218;45;18;107;4;0;0;9;44;18;54;12;48;9;41;4
65;2020-03-19;2;1;0;0;2;1;0;0;2;1;0;0;2;1;0;0;0;0;0;0
65;2020-03-20;2;1;0;0;2;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0
65;2020-03-21;5;1;0;0;5;1;0;0;3;0;0;0;4;1;0;0;1;0;0;0
65;2020-03-22;6;1;1;0;7;1;0;1;2;0;0;1;3;1;1;0;1;0;0;0
65;2020-03-23;7;1;2;0;9;1;0;2;2;0;0;1;5;1;1;0;2;0;1;0
65;2020-03-24;6;1;3;0;9;1;0;4;0;0;0;2;5;1;1;0;1;0;2;0
65;2020-03-25;7;2;3;0;10;2;0;4;1;1;0;0;6;2;1;0;1;0;2;0
65;2020-03-26;15;2;5;1;21;2;1;6;11;0;1;2;10;2;2;0;5;0;3;1
65;2020-03-27;17;3;5;1;23;3;1;6;2;1;0;0;12;3;2;0;5;0;3;1
65;2020-03-28;21;5;6;1;29;5;1;7;6;2;0;1;15;3;2;0;6;2;4;1
65;2020-03-29;25;5;7;1;34;5;1;8;5;0;0;1;17;3;3;0;8;2;4;1
65;2020-03-30;29;7;9;1;40;7;1;10;6;2;0;2;19;3;5;0;10;4;4;1
65;2020-03-31;28;7;12;1;42;7;1;13;2;0;0;3;19;3;6;0;9;4;6;1
65;2020-04-01;39;7;14;1;55;7;1;15;13;0;0;2;26;3;7;0;13;4;7;1
65;2020-04-02;41;6;16;3;61;7;3;17;6;0;2;2;25;3;8;1;16;3;8;2
65;2020-04-03;40;6;19;3;65;7;3;20;4;0;0;3;27;3;10;1;13;3;9;2
65;2020-04-04;43;5;22;5;73;7;5;23;8;0;2;3;29;3;13;1;14;2;9;4
65;2020-04-05;52;7;24;7;87;10;7;25;14;3;2;2;32;5;14;2;20;2;10;5
65;2020-04-06;55;7;25;7;91;10;7;26;4;0;0;1;34;6;14;2;21;1;11;5
65;2020-04-07;57;6;29;7;98;10;7;30;7;0;0;4;35;5;17;2;22;1;12;5
65;2020-04-08;62;7;33;7;107;11;7;34;9;1;0;4;33;5;20;2;28;2;13;5
65;2020-04-09;64;7;37;7;113;11;7;38;6;0;0;4;34;5;21;2;29;2;16;5
65;2020-04-10;68;6;43;7;124;11;7;45;11;0;0;7;31;4;26;2;36;2;17;5
65;2020-04-11;74;5;46;8;134;11;8;48;10;0;1;3;35;4;27;3;38;1;19;5
66;2020-03-19;19;11;3;3;19;9;3;2;19;9;3;2;9;7;2;1;10;4;1;2
66;2020-03-20;26;15;3;4;26;15;4;2;7;6;1;0;13;9;2;1;13;6;1;3
66;2020-03-21;25;15;3;5;27;16;5;2;1;1;1;0;13;10;2;1;12;5;1;4
66;2020-03-22;60;20;4;5;69;24;5;3;42;8;0;1;27;14;2;1;33;6;2;4
66;2020-03-23;83;22;6;6;92;28;6;5;23;4;1;2;38;16;4;2;45;6;2;4
66;2020-03-24;91;28;12;7;108;34;7;11;16;6;1;6;41;20;7;3;50;8;5;4
66;2020-03-25;98;30;23;7;128;38;7;22;20;4;0;11;47;20;9;3;51;10;14;4
66;2020-03-26;113;35;29;8;151;45;8;29;23;7;1;7;54;22;11;4;59;13;18;4
66;2020-03-27;112;32;37;9;164;47;9;38;13;2;1;9;56;21;14;4;56;11;23;5
66;2020-03-28;123;34;47;9;189;51;9;48;25;4;0;10;65;23;16;4;58;11;31;5
66;2020-03-29;126;33;52;11;206;54;11;55;17;3;2;7;66;23;18;5;60;10;34;6
66;2020-03-30;123;37;60;13;217;61;13;63;11;7;2;8;67;28;21;6;56;9;39;7
66;2020-03-31;122;35;78;14;236;65;14;81;19;4;1;18;62;25;28;7;60;10;50;7
66;2020-04-01;111;35;95;15;249;70;15;100;13;5;1;19;54;24;38;7;57;11;57;8
66;2020-04-02;112;34;104;16;260;70;16;110;11;0;1;10;57;24;41;7;55;10;63;9
66;2020-04-03;103;34;122;16;270;72;16;128;10;2;0;18;53;26;51;7;50;8;71;9
66;2020-04-04;107;36;125;17;281;75;17;133;11;3;1;5;54;27;54;8;53;9;71;9
66;2020-04-05;102;31;134;17;288;75;17;142;7;0;0;9;54;24;56;8;48;7;78;9
66;2020-04-06;105;32;140;18;297;76;18;148;9;1;1;6;57;25;57;9;48;7;83;9
66;2020-04-07;98;35;152;19;305;80;20;161;8;4;2;13;56;28;62;8;42;7;90;11
66;2020-04-08;91;31;162;19;310;81;20;171;5;1;0;10;49;25;69;8;42;6;93;11
66;2020-04-09;87;32;169;19;313;82;20;178;3;1;0;7;48;26;71;8;39;6;98;11
66;2020-04-10;79;33;182;20;322;86;21;192;9;4;1;14;44;24;76;9;35;9;106;11
66;2020-04-11;78;29;185;21;327;86;22;197;5;0;1;5;46;20;75;9;32;9;110;12
67;2020-03-19;302;82;13;18;162;31;8;28;162;31;8;28;159;59;8;9;137;23;5;9
67;2020-03-20;366;92;42;28;207;40;14;38;45;9;6;10;195;68;19;15;168;24;23;13
67;2020-03-21;420;108;51;31;273;58;17;48;66;18;3;10;233;79;23;17;177;28;28;14
67;2020-03-22;463;110;51;38;352;73;28;48;79;15;11;0;254;83;23;19;184;26;28;18
67;2020-03-23;545;139;77;50;441;100;36;73;89;27;8;25;308;104;35;29;211;34;42;19
67;2020-03-24;621;163;120;69;572;129;55;116;131;29;19;43;361;124;57;43;257;39;63;25
67;2020-03-25;690;184;149;80;689;153;69;148;117;24;14;32;410;146;76;47;275;38;73;32
67;2020-03-26;727;204;224;93;819;182;82;223;130;29;13;75;432;159;119;54;288;44;105;38
67;2020-03-27;787;223;234;107;922;218;98;247;103;36;16;24;464;170;123;61;317;52;111;46
67;2020-03-28;834;224;262;117;1012;237;109;275;90;19;11;28;491;172;139;68;335;49;123;49
67;2020-03-29;884;235;277;135;1104;257;127;291;92;20;18;16;525;178;151;79;350;54;126;56
67;2020-03-30;912;249;287;153;1174;280;145;304;70;23;18;13;548;191;159;89;355;55;128;64
67;2020-03-31;963;254;325;180;1319;316;172;345;145;36;27;41;582;195;175;112;376;58;149;68
67;2020-04-01;1005;267;408;206;1481;350;199;428;162;34;27;83;605;207;222;123;393;60;184;83
67;2020-04-02;1037;272;442;224;1572;372;217;465;91;22;18;37;629;209;238;133;400;63;202;91
67;2020-04-03;1064;283;528;252;1737;403;247;556;165;31;30;91;646;224;281;150;409;59;245;102
67;2020-04-04;1054;277;585;262;1829;428;258;614;92;25;11;58;637;214;314;155;408;63;269;107
67;2020-04-05;1078;268;617;277;1911;440;273;647;82;12;15;33;647;205;333;165;414;60;283;112
67;2020-04-06;1078;267;649;287;1963;449;284;682;52;9;11;35;642;201;356;172;422;63;292;114
67;2020-04-07;1083;265;710;305;2056;461;302;743;93;12;18;61;644;199;386;184;426;63;323;119
67;2020-04-08;1077;274;782;318;2147;480;317;818;91;19;15;75;626;203;429;191;437;67;352;125
67;2020-04-09;1090;268;855;332;2255;488;331;892;108;8;14;74;628;200;473;199;447;66;379;131
67;2020-04-10;1106;266;942;343;2371;502;342;980;116;14;11;88;616;194;531;205;475;70;408;136
67;2020-04-11;1107;261;955;346;2391;504;345;993;20;2;3;13;615;191;539;207;477;68;414;137
68;2020-03-19;437;73;131;91;130;6;18;24;130;6;18;24;241;49;75;47;192;24;54;43
68;2020-03-20;509;91;170;105;220;17;31;54;90;11;13;30;288;64;93;55;212;27;74;49
68;2020-03-21;517;94;196;121;300;23;51;93;80;6;20;39;287;67;105;66;222;27;90;55
68;2020-03-22;538;90;221;136;348;30;67;106;48;7;16;13;297;67;118;74;233;23;102;61
68;2020-03-23;634;100;233;157;480;46;89;119;132;16;22;13;363;78;120;88;257;20;112;68
68;2020-03-24;713;97;273;187;653;58;122;161;173;12;33;42;399;74;146;109;309;22;126;76
68;2020-03-25;802;106;325;239;847;76;174;215;194;18;52;54;441;80;169;140;356;25;152;97
68;2020-03-26;878;119;373;268;1007;96;207;264;160;20;33;49;472;88;197;159;399;27;174;106
68;2020-03-27;963;128;409;290;1162;110;229;301;155;14;22;37;529;94;211;172;425;30;195;115
68;2020-03-28;954;131;484;325;1296;122;265;377;134;12;36;76;518;95;249;194;426;32;232;128
68;2020-03-29;999;136;513;348;1403;134;289;410;107;12;24;33;549;105;263;210;441;29;247;135
68;2020-03-30;1027;139;567;380;1576;155;325;467;173;21;36;57;561;105;295;232;455;31;269;145
68;2020-03-31;1041;156;653;411;1732;184;361;562;156;29;36;95;572;118;344;253;457;35;306;155
68;2020-04-01;1083;157;686;437;1852;198;387;606;120;14;26;44;596;118;362;275;475;36;321;159
68;2020-04-02;1105;161;763;418;2008;213;413;702;156;15;26;96;601;116;407;271;495;42;353;145
68;2020-04-03;1100;163;820;441;2111;232;437;763;103;19;24;61;604;119;435;277;487;41;382;162
68;2020-04-04;1024;150;891;458;2140;236;454;835;29;4;17;72;562;110;472;290;456;38;416;166
68;2020-04-05;1019;150;933;470;2192;245;467;878;52;9;13;43;563;109;497;298;454;40;434;170
68;2020-04-06;1040;141;955;508;2290;261;508;907;98;16;41;29;555;99;515;321;482;41;439;184
68;2020-04-07;1056;150;1036;526;2409;275;526;988;119;14;18;81;552;102;564;329;502;47;471;193
68;2020-04-08;1028;152;1106;548;2488;292;549;1060;79;17;23;72;536;101;600;343;490;51;505;201
68;2020-04-09;1012;143;1170;561;2555;300;568;1130;67;8;19;70;528;95;629;351;482;48;540;206
68;2020-04-10;1023;132;1206;570;2639;302;586;1168;84;2;18;38;531;86;647;354;489;46;558;212
68;2020-04-11;1026;139;1228;576;2671;313;592;1196;32;11;6;28;536;93;660;357;487;46;567;215
69;2020-03-19;210;33;48;12;245;28;17;46;245;28;17;46;35;6;6;0;24;5;11;1
69;2020-03-20;236;41;68;19;277;37;19;58;32;9;2;12;69;15;13;6;46;7;22;6
69;2020-03-21;272;41;71;21;347;44;21;62;70;7;2;4;89;15;13;8;63;6;25;6
69;2020-03-22;326;48;80;26;402;52;27;72;55;8;6;10;126;19;18;10;95;9;29;9
69;2020-03-23;429;71;90;34;511;74;34;80;109;22;7;8;171;35;24;13;163;17;33;14
69;2020-03-24;476;87;111;42;593;96;42;101;82;22;8;21;209;46;36;18;205;21;43;17
69;2020-03-25;570;116;129;52;721;138;52;121;128;42;10;20;291;80;40;22;265;30;58;23
69;2020-03-26;644;114;168;66;866;156;66;161;145;18;14;40;327;80;59;31;307;30;78;28
69;2020-03-27;741;139;224;82;1048;193;83;219;182;37;17;58;397;102;87;41;338;33;106;35
69;2020-03-28;860;188;261;96;1232;257;97;257;184;64;14;38;462;135;107;51;393;50;123;39
69;2020-03-29;907;207;285;110;1338;293;112;283;106;36;15;26;489;150;119;59;413;54;135;45
69;2020-03-30;985;235;302;123;1456;343;125;301;118;50;13;18;540;169;125;64;439;63;146;53
69;2020-03-31;1054;247;345;132;1590;371;134;346;134;28;9;45;576;177;147;67;472;67;167;59
69;2020-04-01;1114;264;404;153;1742;406;155;406;152;35;21;60;610;191;182;81;495;70;191;66
69;2020-04-02;1138;264;454;173;1853;428;175;457;111;22;20;51;625;191;200;92;505;70;223;75
69;2020-04-03;1202;276;510;184;1987;452;186;515;134;24;11;58;669;203;225;94;526;70;254;84
69;2020-04-04;1215;290;570;198;2077;479;200;575;90;27;14;60;670;212;261;104;538;75;278;88
69;2020-04-05;1250;304;595;214;2165;512;216;603;88;33;16;28;685;221;276;115;558;80;289;93
69;2020-04-06;1223;295;640;233;2230;524;236;654;65;12;20;51;679;219;299;125;538;74;311;101
69;2020-04-07;1174;273;757;249;2343;540;253;776;113;16;17;122;650;208;359;130;519;64;368;110
69;2020-04-08;1150;271;834;273;2440;555;277;855;97;15;24;79;616;206;406;147;531;65;398;117
69;2020-04-09;1197;263;896;282;2571;567;287;926;131;12;10;71;616;199;442;155;577;64;423;118
69;2020-04-10;1194;258;968;295;2658;577;300;1000;87;10;13;74;609;196;478;162;583;62;459;123
69;2020-04-11;1243;253;1029;305;2788;592;310;1061;130;15;10;61;619;194;515;166;622;59;482;129
70;2020-03-19;14;3;3;0;8;2;0;1;8;2;0;1;7;1;0;0;7;2;3;0
70;2020-03-20;26;6;5;0;16;3;0;3;8;1;0;2;14;2;1;0;12;4;4;0
70;2020-03-21;26;6;5;0;16;3;0;3;0;0;0;0;14;2;1;0;12;4;4;0
70;2020-03-22;26;6;5;0;16;3;0;3;0;0;0;0;14;2;1;0;12;4;4;0
70;2020-03-23;26;6;5;0;16;3;0;3;0;0;0;0;14;2;1;0;12;4;4;0
70;2020-03-24;37;13;8;3;31;9;3;6;15;6;3;3;20;7;3;3;17;6;5;0
